timestamp,domain,query_type,dnssec,protocol,client_ip,status,reasons,destination_country,root_domain,device_id,device_name,device_model,device_local_ip,matched_name,client_name
2026-06-17T00:30:25.331Z,4c69f6e9-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:25.330Z,4c69f6e9-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:13.875Z,api.whatsapp.net,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,whatsapp.net,,,,,,
2026-06-17T00:30:13.874Z,api.whatsapp.net,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,whatsapp.net,,,,,,
2026-06-17T00:30:10.218Z,c3c7485f-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:10.217Z,c3c7485f-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:07.370Z,8243aeb4-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:07.370Z,8243aeb4-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:00.358Z,6485f015-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:30:00.358Z,6485f015-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:57.316Z,9ce5163c-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:57.315Z,9ce5163c-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:52.123Z,b824a250-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:52.123Z,b824a250-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:46.097Z,0aebe83f-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:46.096Z,0aebe83f-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:43.095Z,517661ab-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:43.094Z,517661ab-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:41.841Z,43ec75d7-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:41.840Z,43ec75d7-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:41.666Z,ae9a9e24-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:41.665Z,ae9a9e24-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:41.506Z,4db84a.dns.nextdns.io,A,true,UDP,2806:268:3402:873:9d26:239:93d9:74c3,,,MX,nextdns.io,,,,,,
2026-06-17T00:29:41.098Z,657edc48-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,201.132.240.6,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:41.009Z,19jjzi-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:40.961Z,rhomd1-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:9d26:239:93d9:74c3,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:40.872Z,lwfp1n-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,201.132.240.6,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:40.847Z,91uceb-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,201.132.240.6,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:22.764Z,6ce17830-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:22.764Z,6ce17830-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:18.154Z,gmscompliance-pa.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,gmscompliance-pa.googleapis.com,,,,,,
2026-06-17T00:29:18.154Z,gmscompliance-pa.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,gmscompliance-pa.googleapis.com,,,,,,
2026-06-17T00:29:13.706Z,ad29c451-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:13.705Z,ad29c451-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:29:12.466Z,android.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,android.googleapis.com,,,,,,
2026-06-17T00:29:12.466Z,android.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,android.googleapis.com,,,,,,
2026-06-17T00:29:11.757Z,www.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-17T00:29:11.756Z,www.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-17T00:28:58.512Z,c97ba90e-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:58.511Z,c97ba90e-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:43.472Z,87f44e4d-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:43.471Z,87f44e4d-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:40.444Z,bc3ffd57-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:40.444Z,bc3ffd57-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:28.723Z,6239cac0-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:28.722Z,6239cac0-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:28.528Z,cb18516b-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:28.528Z,cb18516b-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:25.702Z,69e4c61b-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:25.701Z,69e4c61b-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:25.505Z,30e4c7ac-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:25.500Z,30e4c7ac-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:07.371Z,ed464497-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:28:07.371Z,ed464497-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:27:40.766Z,firebaseinstallations.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,firebaseinstallations.googleapis.com,,,,,,
2026-06-17T00:27:40.766Z,firebaseinstallations.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,firebaseinstallations.googleapis.com,,,,,,
2026-06-17T00:27:30.617Z,64bd6759-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:27:30.617Z,64bd6759-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:27:28.051Z,b999107e-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:27:28.050Z,b999107e-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:36.582Z,802406f8-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:36.580Z,802406f8-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:30.461Z,e542d350-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:30.461Z,e542d350-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:09.251Z,84d3835b-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:09.251Z,84d3835b-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:00.223Z,6ad99697-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:26:00.222Z,6ad99697-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:54.370Z,3ca3f3ca-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:54.370Z,3ca3f3ca-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:48.273Z,2906593d-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:48.272Z,2906593d-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:20.993Z,www.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist,blocklist:no-g",,gstatic.com,,,,,,
2026-06-17T00:25:20.992Z,www.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist,blocklist:no-g",,gstatic.com,,,,,,
2026-06-17T00:25:19.235Z,dl.google.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-17T00:25:19.235Z,dl.google.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-17T00:25:18.052Z,b909e0e6-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:18.051Z,b909e0e6-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:15.353Z,a7fd7c6d-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:15.352Z,a7fd7c6d-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:15.184Z,0399af81-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:15.184Z,0399af81-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:25:06.770Z,2.android.pool.ntp.org,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"tld:org",,ntp.org,,,,,,
2026-06-17T00:25:06.769Z,2.android.pool.ntp.org,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"tld:org",,ntp.org,,,,,,
2026-06-17T00:25:05.747Z,graph.whatsapp.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist,blocklist:hagezi-multi-ultimate,blocklist:anti-ad,blocklist:no-facebook",,whatsapp.com,,,,,,
2026-06-17T00:25:05.747Z,graph.whatsapp.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist,blocklist:hagezi-multi-ultimate,blocklist:anti-ad,blocklist:no-facebook",,whatsapp.com,,,,,,
2026-06-17T00:25:03.815Z,api.whatsapp.net,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,whatsapp.net,,,,,,
2026-06-17T00:25:03.815Z,api.whatsapp.net,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,whatsapp.net,,,,,,
2026-06-17T00:25:03.469Z,g.whatsapp.net,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,allowed,"whitelist",,whatsapp.net,,,,,,
2026-06-17T00:25:03.468Z,g.whatsapp.net,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,allowed,"whitelist",,whatsapp.net,,,,,,
2026-06-17T00:24:53.991Z,www.google.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-17T00:24:53.990Z,www.google.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,google.com,,,,,,
2026-06-17T00:24:47.937Z,a9c5a26e-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:24:47.937Z,a9c5a26e-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:24:41.922Z,a710a6ce-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:24:41.921Z,a710a6ce-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:24:36.126Z,ca2ece99-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:24:36.125Z,ca2ece99-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:24:11.397Z,gmscompliance-pa.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,gmscompliance-pa.googleapis.com,,,,,,
2026-06-17T00:24:11.397Z,gmscompliance-pa.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,gmscompliance-pa.googleapis.com,,,,,,
2026-06-17T00:24:07.150Z,android.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,android.googleapis.com,,,,,,
2026-06-17T00:24:07.150Z,android.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,android.googleapis.com,,,,,,
2026-06-17T00:24:06.630Z,www.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-17T00:24:06.629Z,www.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,www.googleapis.com,,,,,,
2026-06-17T00:23:32.588Z,c68354ed-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:32.586Z,c68354ed-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:17.728Z,918f701f-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:17.728Z,918f701f-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:16.042Z,play.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,play.googleapis.com,,,,,,
2026-06-17T00:23:16.041Z,play.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,play.googleapis.com,,,,,,
2026-06-17T00:23:14.808Z,9e26fb0d-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:14.808Z,9e26fb0d-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:05.704Z,048708f0-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:23:05.704Z,048708f0-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:38.533Z,c67097f1-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:38.527Z,c67097f1-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:26.301Z,0f4bcbdb-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:26.301Z,0f4bcbdb-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:20.300Z,05455e1f-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:20.297Z,05455e1f-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:17.779Z,firebaseinstallations.googleapis.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,firebaseinstallations.googleapis.com,,,,,,
2026-06-17T00:22:17.778Z,firebaseinstallations.googleapis.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blocklist:no-g",,firebaseinstallations.googleapis.com,,,,,,
2026-06-17T00:22:17.448Z,bf722a89-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:17.440Z,bf722a89-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:17.229Z,681ee627-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:17.229Z,681ee627-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:02.175Z,849765f6-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:22:02.175Z,849765f6-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:21:53.221Z,09d02a20-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:21:53.220Z,09d02a20-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:21:50.131Z,c06c2ece-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:21:50.130Z,c06c2ece-dnsotls-ds.metric.gstatic.com,A,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
2026-06-17T00:21:47.284Z,b4958b2c-dnsotls-ds.metric.gstatic.com,AAAA,false,DNS-over-TLS,2806:268:3402:873:164f:b79:90ae:6fe7,blocked,"blacklist",,gstatic.com,,,,,,
